"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"30/09/2020 03:00:00 - 30/09/2020 04:00:00","BZN|PL","Without Sequence","45.93","",""
"30/09/2020 04:00:00 - 30/09/2020 05:00:00","BZN|PL","Without Sequence","44.49","",""
"30/09/2020 05:00:00 - 30/09/2020 06:00:00","BZN|PL","Without Sequence","44.49","",""
"30/09/2020 06:00:00 - 30/09/2020 07:00:00","BZN|PL","Without Sequence","54.57","",""
"30/09/2020 07:00:00 - 30/09/2020 08:00:00","BZN|PL","Without Sequence","62.19","",""
"30/09/2020 08:00:00 - 30/09/2020 09:00:00","BZN|PL","Without Sequence","71.06","",""
"30/09/2020 09:00:00 - 30/09/2020 10:00:00","BZN|PL","Without Sequence","66.02","",""
"30/09/2020 10:00:00 - 30/09/2020 11:00:00","BZN|PL","Without Sequence","57.30","",""
"30/09/2020 11:00:00 - 30/09/2020 12:00:00","BZN|PL","Without Sequence","57.35","",""
"30/09/2020 12:00:00 - 30/09/2020 13:00:00","BZN|PL","Without Sequence","57.55","",""
"30/09/2020 13:00:00 - 30/09/2020 14:00:00","BZN|PL","Without Sequence","55.53","",""
"30/09/2020 14:00:00 - 30/09/2020 15:00:00","BZN|PL","Without Sequence","50.16","",""
"30/09/2020 15:00:00 - 30/09/2020 16:00:00","BZN|PL","Without Sequence","50.10","",""
"30/09/2020 16:00:00 - 30/09/2020 17:00:00","BZN|PL","Without Sequence","50.17","",""
"30/09/2020 17:00:00 - 30/09/2020 18:00:00","BZN|PL","Without Sequence","54.68","",""
"30/09/2020 18:00:00 - 30/09/2020 19:00:00","BZN|PL","Without Sequence","59.58","",""
"30/09/2020 19:00:00 - 30/09/2020 20:00:00","BZN|PL","Without Sequence","70.69","",""
"30/09/2020 20:00:00 - 30/09/2020 21:00:00","BZN|PL","Without Sequence","65.65","",""
"30/09/2020 21:00:00 - 30/09/2020 22:00:00","BZN|PL","Without Sequence","50.49","",""
"30/09/2020 22:00:00 - 30/09/2020 23:00:00","BZN|PL","Without Sequence","53.46","",""
"30/09/2020 23:00:00 - 01/10/2020 00:00:00","BZN|PL","Without Sequence","44.38","",""
"01/10/2020 00:00:00 - 01/10/2020 01:00:00","BZN|PL","Without Sequence","44.22","",""
"01/10/2020 01:00:00 - 01/10/2020 02:00:00","BZN|PL","Without Sequence","44.23","",""
"01/10/2020 02:00:00 - 01/10/2020 03:00:00","BZN|PL","Without Sequence","44.23","",""
"01/10/2020 03:00:00 - 01/10/2020 04:00:00","BZN|PL","Without Sequence","44.22","",""
"01/10/2020 04:00:00 - 01/10/2020 05:00:00","BZN|PL","Without Sequence","44.21","",""
"01/10/2020 05:00:00 - 01/10/2020 06:00:00","BZN|PL","Without Sequence","44.39","",""
"01/10/2020 06:00:00 - 01/10/2020 07:00:00","BZN|PL","Without Sequence","49.09","",""
"01/10/2020 07:00:00 - 01/10/2020 08:00:00","BZN|PL","Without Sequence","51.19","",""
"01/10/2020 08:00:00 - 01/10/2020 09:00:00","BZN|PL","Without Sequence","55.73","",""
"01/10/2020 09:00:00 - 01/10/2020 10:00:00","BZN|PL","Without Sequence","61.82","",""
"01/10/2020 10:00:00 - 01/10/2020 11:00:00","BZN|PL","Without Sequence","62.66","",""
"01/10/2020 11:00:00 - 01/10/2020 12:00:00","BZN|PL","Without Sequence","65.95","",""
"01/10/2020 12:00:00 - 01/10/2020 13:00:00","BZN|PL","Without Sequence","66.42","",""
"01/10/2020 13:00:00 - 01/10/2020 14:00:00","BZN|PL","Without Sequence","66.27","",""
"01/10/2020 14:00:00 - 01/10/2020 15:00:00","BZN|PL","Without Sequence","66.04","",""
"01/10/2020 15:00:00 - 01/10/2020 16:00:00","BZN|PL","Without Sequence","66.14","",""
"01/10/2020 16:00:00 - 01/10/2020 17:00:00","BZN|PL","Without Sequence","66.21","",""
"01/10/2020 17:00:00 - 01/10/2020 18:00:00","BZN|PL","Without Sequence","64.36","",""
"01/10/2020 18:00:00 - 01/10/2020 19:00:00","BZN|PL","Without Sequence","60.31","",""
"01/10/2020 19:00:00 - 01/10/2020 20:00:00","BZN|PL","Without Sequence","66.46","",""
"01/10/2020 20:00:00 - 01/10/2020 21:00:00","BZN|PL","Without Sequence","61.80","",""
"01/10/2020 21:00:00 - 01/10/2020 22:00:00","BZN|PL","Without Sequence","51.37","",""
"01/10/2020 22:00:00 - 01/10/2020 23:00:00","BZN|PL","Without Sequence","53.65","",""
"01/10/2020 23:00:00 - 02/10/2020 00:00:00","BZN|PL","Without Sequence","44.47","",""
"02/10/2020 00:00:00 - 02/10/2020 01:00:00","BZN|PL","Without Sequence","52.18","",""
"02/10/2020 01:00:00 - 02/10/2020 02:00:00","BZN|PL","Without Sequence","53.61","",""
"02/10/2020 02:00:00 - 02/10/2020 03:00:00","BZN|PL","Without Sequence","52.71","",""
"02/10/2020 03:00:00 - 02/10/2020 04:00:00","BZN|PL","Without Sequence","51.24","",""
"02/10/2020 04:00:00 - 02/10/2020 05:00:00","BZN|PL","Without Sequence","54.04","",""
"02/10/2020 05:00:00 - 02/10/2020 06:00:00","BZN|PL","Without Sequence","52.19","",""
"02/10/2020 06:00:00 - 02/10/2020 07:00:00","BZN|PL","Without Sequence","64.22","",""
"02/10/2020 07:00:00 - 02/10/2020 08:00:00","BZN|PL","Without Sequence","64.20","",""
"02/10/2020 08:00:00 - 02/10/2020 09:00:00","BZN|PL","Without Sequence","64.20","",""
"02/10/2020 09:00:00 - 02/10/2020 10:00:00","BZN|PL","Without Sequence","65.16","",""
"02/10/2020 10:00:00 - 02/10/2020 11:00:00","BZN|PL","Without Sequence","64.70","",""
"02/10/2020 11:00:00 - 02/10/2020 12:00:00","BZN|PL","Without Sequence","64.42","",""
"02/10/2020 12:00:00 - 02/10/2020 13:00:00","BZN|PL","Without Sequence","63.29","",""
"02/10/2020 13:00:00 - 02/10/2020 14:00:00","BZN|PL","Without Sequence","64.21","",""
"02/10/2020 14:00:00 - 02/10/2020 15:00:00","BZN|PL","Without Sequence","63.29","",""
"02/10/2020 15:00:00 - 02/10/2020 16:00:00","BZN|PL","Without Sequence","63.54","",""
"02/10/2020 16:00:00 - 02/10/2020 17:00:00","BZN|PL","Without Sequence","64.21","",""
"02/10/2020 17:00:00 - 02/10/2020 18:00:00","BZN|PL","Without Sequence","64.53","",""
"02/10/2020 18:00:00 - 02/10/2020 19:00:00","BZN|PL","Without Sequence","65.15","",""
"02/10/2020 19:00:00 - 02/10/2020 20:00:00","BZN|PL","Without Sequence","64.23","",""
"02/10/2020 20:00:00 - 02/10/2020 21:00:00","BZN|PL","Without Sequence","65.16","",""
"02/10/2020 21:00:00 - 02/10/2020 22:00:00","BZN|PL","Without Sequence","49.15","",""
"02/10/2020 22:00:00 - 02/10/2020 23:00:00","BZN|PL","Without Sequence","60.03","",""
"02/10/2020 23:00:00 - 03/10/2020 00:00:00","BZN|PL","Without Sequence","55.54","",""
"03/10/2020 00:00:00 - 03/10/2020 01:00:00","BZN|PL","Without Sequence","42.64","",""
"03/10/2020 01:00:00 - 03/10/2020 02:00:00","BZN|PL","Without Sequence","42.45","",""
"03/10/2020 02:00:00 - 03/10/2020 03:00:00","BZN|PL","Without Sequence","42.53","",""
"03/10/2020 03:00:00 - 03/10/2020 04:00:00","BZN|PL","Without Sequence","42.67","",""
"03/10/2020 04:00:00 - 03/10/2020 05:00:00","BZN|PL","Without Sequence","42.66","",""
"03/10/2020 05:00:00 - 03/10/2020 06:00:00","BZN|PL","Without Sequence","42.04","",""
"03/10/2020 06:00:00 - 03/10/2020 07:00:00","BZN|PL","Without Sequence","42.02","",""
"03/10/2020 07:00:00 - 03/10/2020 08:00:00","BZN|PL","Without Sequence","43.45","",""
"03/10/2020 08:00:00 - 03/10/2020 09:00:00","BZN|PL","Without Sequence","44.00","",""
"03/10/2020 09:00:00 - 03/10/2020 10:00:00","BZN|PL","Without Sequence","44.57","",""
"03/10/2020 10:00:00 - 03/10/2020 11:00:00","BZN|PL","Without Sequence","44.42","",""
"03/10/2020 11:00:00 - 03/10/2020 12:00:00","BZN|PL","Without Sequence","44.02","",""
"03/10/2020 12:00:00 - 03/10/2020 13:00:00","BZN|PL","Without Sequence","44.01","",""
"03/10/2020 13:00:00 - 03/10/2020 14:00:00","BZN|PL","Without Sequence","43.95","",""
"03/10/2020 14:00:00 - 03/10/2020 15:00:00","BZN|PL","Without Sequence","43.89","",""
"03/10/2020 15:00:00 - 03/10/2020 16:00:00","BZN|PL","Without Sequence","43.90","",""
"03/10/2020 16:00:00 - 03/10/2020 17:00:00","BZN|PL","Without Sequence","43.95","",""
"03/10/2020 17:00:00 - 03/10/2020 18:00:00","BZN|PL","Without Sequence","46.86","",""
"03/10/2020 18:00:00 - 03/10/2020 19:00:00","BZN|PL","Without Sequence","47.79","",""
"03/10/2020 19:00:00 - 03/10/2020 20:00:00","BZN|PL","Without Sequence","47.19","",""
"03/10/2020 20:00:00 - 03/10/2020 21:00:00","BZN|PL","Without Sequence","46.62","",""
"03/10/2020 21:00:00 - 03/10/2020 22:00:00","BZN|PL","Without Sequence","43.87","",""
"03/10/2020 22:00:00 - 03/10/2020 23:00:00","BZN|PL","Without Sequence","43.38","",""
"03/10/2020 23:00:00 - 04/10/2020 00:00:00","BZN|PL","Without Sequence","42.26","",""
"04/10/2020 00:00:00 - 04/10/2020 01:00:00","BZN|PL","Without Sequence","38.84","",""
"04/10/2020 01:00:00 - 04/10/2020 02:00:00","BZN|PL","Without Sequence","36.32","",""
"04/10/2020 02:00:00 - 04/10/2020 03:00:00","BZN|PL","Without Sequence","31.98","",""
"04/10/2020 03:00:00 - 04/10/2020 04:00:00","BZN|PL","Without Sequence","27.58","",""
"04/10/2020 04:00:00 - 04/10/2020 05:00:00","BZN|PL","Without Sequence","27.76","",""
"04/10/2020 05:00:00 - 04/10/2020 06:00:00","BZN|PL","Without Sequence","31.91","",""
"04/10/2020 06:00:00 - 04/10/2020 07:00:00","BZN|PL","Without Sequence","35.32","",""
"04/10/2020 07:00:00 - 04/10/2020 08:00:00","BZN|PL","Without Sequence","39.73","",""
"04/10/2020 08:00:00 - 04/10/2020 09:00:00","BZN|PL","Without Sequence","42.47","",""
"04/10/2020 09:00:00 - 04/10/2020 10:00:00","BZN|PL","Without Sequence","43.86","",""
"04/10/2020 10:00:00 - 04/10/2020 11:00:00","BZN|PL","Without Sequence","44.17","",""
"04/10/2020 11:00:00 - 04/10/2020 12:00:00","BZN|PL","Without Sequence","42.58","",""
"04/10/2020 12:00:00 - 04/10/2020 13:00:00","BZN|PL","Without Sequence","42.59","",""
"04/10/2020 13:00:00 - 04/10/2020 14:00:00","BZN|PL","Without Sequence","42.51","",""
"04/10/2020 14:00:00 - 04/10/2020 15:00:00","BZN|PL","Without Sequence","42.49","",""
"04/10/2020 15:00:00 - 04/10/2020 16:00:00","BZN|PL","Without Sequence","42.50","",""
"04/10/2020 16:00:00 - 04/10/2020 17:00:00","BZN|PL","Without Sequence","42.49","",""
"04/10/2020 17:00:00 - 04/10/2020 18:00:00","BZN|PL","Without Sequence","42.54","",""
"04/10/2020 18:00:00 - 04/10/2020 19:00:00","BZN|PL","Without Sequence","43.87","",""
"04/10/2020 19:00:00 - 04/10/2020 20:00:00","BZN|PL","Without Sequence","58.46","",""
"04/10/2020 20:00:00 - 04/10/2020 21:00:00","BZN|PL","Without Sequence","50.34","",""
"04/10/2020 21:00:00 - 04/10/2020 22:00:00","BZN|PL","Without Sequence","43.79","",""
"04/10/2020 22:00:00 - 04/10/2020 23:00:00","BZN|PL","Without Sequence","43.65","",""
"04/10/2020 23:00:00 - 05/10/2020 00:00:00","BZN|PL","Without Sequence","43.06","",""
"05/10/2020 00:00:00 - 05/10/2020 01:00:00","BZN|PL","Without Sequence","43.87","",""
"05/10/2020 01:00:00 - 05/10/2020 02:00:00","BZN|PL","Without Sequence","43.97","",""
"05/10/2020 02:00:00 - 05/10/2020 03:00:00","BZN|PL","Without Sequence","43.76","",""
"05/10/2020 03:00:00 - 05/10/2020 04:00:00","BZN|PL","Without Sequence","43.75","",""
"05/10/2020 04:00:00 - 05/10/2020 05:00:00","BZN|PL","Without Sequence","43.79","",""
"05/10/2020 05:00:00 - 05/10/2020 06:00:00","BZN|PL","Without Sequence","44.93","",""
"05/10/2020 06:00:00 - 05/10/2020 07:00:00","BZN|PL","Without Sequence","62.08","",""
"05/10/2020 07:00:00 - 05/10/2020 08:00:00","BZN|PL","Without Sequence","54.20","",""
"05/10/2020 08:00:00 - 05/10/2020 09:00:00","BZN|PL","Without Sequence","57.09","",""
"05/10/2020 09:00:00 - 05/10/2020 10:00:00","BZN|PL","Without Sequence","62.15","",""
"05/10/2020 10:00:00 - 05/10/2020 11:00:00","BZN|PL","Without Sequence","58.75","",""
"05/10/2020 11:00:00 - 05/10/2020 12:00:00","BZN|PL","Without Sequence","63.05","",""
"05/10/2020 12:00:00 - 05/10/2020 13:00:00","BZN|PL","Without Sequence","63.04","",""
"05/10/2020 13:00:00 - 05/10/2020 14:00:00","BZN|PL","Without Sequence","60.62","",""
"05/10/2020 14:00:00 - 05/10/2020 15:00:00","BZN|PL","Without Sequence","61.39","",""
"05/10/2020 15:00:00 - 05/10/2020 16:00:00","BZN|PL","Without Sequence","63.57","",""
"05/10/2020 16:00:00 - 05/10/2020 17:00:00","BZN|PL","Without Sequence","63.05","",""
"05/10/2020 17:00:00 - 05/10/2020 18:00:00","BZN|PL","Without Sequence","62.40","",""
"05/10/2020 18:00:00 - 05/10/2020 19:00:00","BZN|PL","Without Sequence","63.05","",""
"05/10/2020 19:00:00 - 05/10/2020 20:00:00","BZN|PL","Without Sequence","68.29","",""
"05/10/2020 20:00:00 - 05/10/2020 21:00:00","BZN|PL","Without Sequence","64.52","",""
"05/10/2020 21:00:00 - 05/10/2020 22:00:00","BZN|PL","Without Sequence","48.61","",""
"05/10/2020 22:00:00 - 05/10/2020 23:00:00","BZN|PL","Without Sequence","47.56","",""
"05/10/2020 23:00:00 - 06/10/2020 00:00:00","BZN|PL","Without Sequence","43.86","",""
"06/10/2020 00:00:00 - 06/10/2020 01:00:00","BZN|PL","Without Sequence","44.26","",""
"06/10/2020 01:00:00 - 06/10/2020 02:00:00","BZN|PL","Without Sequence","44.50","",""
"06/10/2020 02:00:00 - 06/10/2020 03:00:00","BZN|PL","Without Sequence","43.60","",""
"06/10/2020 03:00:00 - 06/10/2020 04:00:00","BZN|PL","Without Sequence","43.60","",""
"06/10/2020 04:00:00 - 06/10/2020 05:00:00","BZN|PL","Without Sequence","44.16","",""
"06/10/2020 05:00:00 - 06/10/2020 06:00:00","BZN|PL","Without Sequence","44.83","",""
"06/10/2020 06:00:00 - 06/10/2020 07:00:00","BZN|PL","Without Sequence","55.82","",""
"06/10/2020 07:00:00 - 06/10/2020 08:00:00","BZN|PL","Without Sequence","50.14","",""
"06/10/2020 08:00:00 - 06/10/2020 09:00:00","BZN|PL","Without Sequence","56.49","",""
"06/10/2020 09:00:00 - 06/10/2020 10:00:00","BZN|PL","Without Sequence","57.81","",""
"06/10/2020 10:00:00 - 06/10/2020 11:00:00","BZN|PL","Without Sequence","50.13","",""
"06/10/2020 11:00:00 - 06/10/2020 12:00:00","BZN|PL","Without Sequence","50.93","",""
"06/10/2020 12:00:00 - 06/10/2020 13:00:00","BZN|PL","Without Sequence","50.13","",""
"06/10/2020 13:00:00 - 06/10/2020 14:00:00","BZN|PL","Without Sequence","49.11","",""
"06/10/2020 14:00:00 - 06/10/2020 15:00:00","BZN|PL","Without Sequence","48.58","",""
"06/10/2020 15:00:00 - 06/10/2020 16:00:00","BZN|PL","Without Sequence","49.78","",""
"06/10/2020 16:00:00 - 06/10/2020 17:00:00","BZN|PL","Without Sequence","50.14","",""
"06/10/2020 17:00:00 - 06/10/2020 18:00:00","BZN|PL","Without Sequence","50.64","",""
"06/10/2020 18:00:00 - 06/10/2020 19:00:00","BZN|PL","Without Sequence","64.48","",""
"06/10/2020 19:00:00 - 06/10/2020 20:00:00","BZN|PL","Without Sequence","67.03","",""
"06/10/2020 20:00:00 - 06/10/2020 21:00:00","BZN|PL","Without Sequence","65.97","",""
"06/10/2020 21:00:00 - 06/10/2020 22:00:00","BZN|PL","Without Sequence","49.49","",""
"06/10/2020 22:00:00 - 06/10/2020 23:00:00","BZN|PL","Without Sequence","52.63","",""
"06/10/2020 23:00:00 - 07/10/2020 00:00:00","BZN|PL","Without Sequence","43.72","",""
"07/10/2020 00:00:00 - 07/10/2020 01:00:00","BZN|PL","Without Sequence","44.80","",""
"07/10/2020 01:00:00 - 07/10/2020 02:00:00","BZN|PL","Without Sequence","44.48","",""
"07/10/2020 02:00:00 - 07/10/2020 03:00:00","BZN|PL","Without Sequence","42.36","",""
"07/10/2020 03:00:00 - 07/10/2020 04:00:00","BZN|PL","Without Sequence","44.01","",""
"07/10/2020 04:00:00 - 07/10/2020 05:00:00","BZN|PL","Without Sequence","43.49","",""
"07/10/2020 05:00:00 - 07/10/2020 06:00:00","BZN|PL","Without Sequence","45.58","",""
"07/10/2020 06:00:00 - 07/10/2020 07:00:00","BZN|PL","Without Sequence","61.15","",""
"07/10/2020 07:00:00 - 07/10/2020 08:00:00","BZN|PL","Without Sequence","61.76","",""
"07/10/2020 08:00:00 - 07/10/2020 09:00:00","BZN|PL","Without Sequence","73.32","",""
"07/10/2020 09:00:00 - 07/10/2020 10:00:00","BZN|PL","Without Sequence","74.27","",""
"07/10/2020 10:00:00 - 07/10/2020 11:00:00","BZN|PL","Without Sequence","73.89","",""
"07/10/2020 11:00:00 - 07/10/2020 12:00:00","BZN|PL","Without Sequence","74.41","",""
"07/10/2020 12:00:00 - 07/10/2020 13:00:00","BZN|PL","Without Sequence","74.40","",""
"07/10/2020 13:00:00 - 07/10/2020 14:00:00","BZN|PL","Without Sequence","74.40","",""
"07/10/2020 14:00:00 - 07/10/2020 15:00:00","BZN|PL","Without Sequence","74.34","",""
"07/10/2020 15:00:00 - 07/10/2020 16:00:00","BZN|PL","Without Sequence","73.88","",""
"07/10/2020 16:00:00 - 07/10/2020 17:00:00","BZN|PL","Without Sequence","74.33","",""
"07/10/2020 17:00:00 - 07/10/2020 18:00:00","BZN|PL","Without Sequence","74.34","",""
"07/10/2020 18:00:00 - 07/10/2020 19:00:00","BZN|PL","Without Sequence","76.23","",""
"07/10/2020 19:00:00 - 07/10/2020 20:00:00","BZN|PL","Without Sequence","80.05","",""
"07/10/2020 20:00:00 - 07/10/2020 21:00:00","BZN|PL","Without Sequence","66.02","",""
"07/10/2020 21:00:00 - 07/10/2020 22:00:00","BZN|PL","Without Sequence","50.04","",""
"07/10/2020 22:00:00 - 07/10/2020 23:00:00","BZN|PL","Without Sequence","50.35","",""
"07/10/2020 23:00:00 - 08/10/2020 00:00:00","BZN|PL","Without Sequence","44.83","",""
"08/10/2020 00:00:00 - 08/10/2020 01:00:00","BZN|PL","Without Sequence","49.97","",""
"08/10/2020 01:00:00 - 08/10/2020 02:00:00","BZN|PL","Without Sequence","48.04","",""
"08/10/2020 02:00:00 - 08/10/2020 03:00:00","BZN|PL","Without Sequence","45.83","",""
"08/10/2020 03:00:00 - 08/10/2020 04:00:00","BZN|PL","Without Sequence","45.82","",""
"08/10/2020 04:00:00 - 08/10/2020 05:00:00","BZN|PL","Without Sequence","47.72","",""
"08/10/2020 05:00:00 - 08/10/2020 06:00:00","BZN|PL","Without Sequence","48.24","",""
"08/10/2020 06:00:00 - 08/10/2020 07:00:00","BZN|PL","Without Sequence","60.21","",""
"08/10/2020 07:00:00 - 08/10/2020 08:00:00","BZN|PL","Without Sequence","51.30","",""
"08/10/2020 08:00:00 - 08/10/2020 09:00:00","BZN|PL","Without Sequence","61.88","",""
"08/10/2020 09:00:00 - 08/10/2020 10:00:00","BZN|PL","Without Sequence","63.80","",""
"08/10/2020 10:00:00 - 08/10/2020 11:00:00","BZN|PL","Without Sequence","59.60","",""
"08/10/2020 11:00:00 - 08/10/2020 12:00:00","BZN|PL","Without Sequence","63.47","",""
"08/10/2020 12:00:00 - 08/10/2020 13:00:00","BZN|PL","Without Sequence","63.50","",""
"08/10/2020 13:00:00 - 08/10/2020 14:00:00","BZN|PL","Without Sequence","60.21","",""
"08/10/2020 14:00:00 - 08/10/2020 15:00:00","BZN|PL","Without Sequence","59.39","",""
"08/10/2020 15:00:00 - 08/10/2020 16:00:00","BZN|PL","Without Sequence","64.03","",""
"08/10/2020 16:00:00 - 08/10/2020 17:00:00","BZN|PL","Without Sequence","64.07","",""
"08/10/2020 17:00:00 - 08/10/2020 18:00:00","BZN|PL","Without Sequence","59.78","",""
"08/10/2020 18:00:00 - 08/10/2020 19:00:00","BZN|PL","Without Sequence","65.80","",""
"08/10/2020 19:00:00 - 08/10/2020 20:00:00","BZN|PL","Without Sequence","65.80","",""
"08/10/2020 20:00:00 - 08/10/2020 21:00:00","BZN|PL","Without Sequence","56.39","",""
"08/10/2020 21:00:00 - 08/10/2020 22:00:00","BZN|PL","Without Sequence","49.89","",""
"08/10/2020 22:00:00 - 08/10/2020 23:00:00","BZN|PL","Without Sequence","52.62","",""
"08/10/2020 23:00:00 - 09/10/2020 00:00:00","BZN|PL","Without Sequence","45.45","",""
"09/10/2020 00:00:00 - 09/10/2020 01:00:00","BZN|PL","Without Sequence","42.16","",""
"09/10/2020 01:00:00 - 09/10/2020 02:00:00","BZN|PL","Without Sequence","40.17","",""
"09/10/2020 02:00:00 - 09/10/2020 03:00:00","BZN|PL","Without Sequence","39.68","",""
"09/10/2020 03:00:00 - 09/10/2020 04:00:00","BZN|PL","Without Sequence","39.65","",""
"09/10/2020 04:00:00 - 09/10/2020 05:00:00","BZN|PL","Without Sequence","40.36","",""
"09/10/2020 05:00:00 - 09/10/2020 06:00:00","BZN|PL","Without Sequence","42.94","",""
"09/10/2020 06:00:00 - 09/10/2020 07:00:00","BZN|PL","Without Sequence","52.10","",""
"09/10/2020 07:00:00 - 09/10/2020 08:00:00","BZN|PL","Without Sequence","50.06","",""
"09/10/2020 08:00:00 - 09/10/2020 09:00:00","BZN|PL","Without Sequence","55.73","",""
"09/10/2020 09:00:00 - 09/10/2020 10:00:00","BZN|PL","Without Sequence","53.88","",""
"09/10/2020 10:00:00 - 09/10/2020 11:00:00","BZN|PL","Without Sequence","50.23","",""
"09/10/2020 11:00:00 - 09/10/2020 12:00:00","BZN|PL","Without Sequence","50.27","",""
"09/10/2020 12:00:00 - 09/10/2020 13:00:00","BZN|PL","Without Sequence","55.06","",""
"09/10/2020 13:00:00 - 09/10/2020 14:00:00","BZN|PL","Without Sequence","64.67","",""
"09/10/2020 14:00:00 - 09/10/2020 15:00:00","BZN|PL","Without Sequence","60.28","",""
"09/10/2020 15:00:00 - 09/10/2020 16:00:00","BZN|PL","Without Sequence","65.02","",""
"09/10/2020 16:00:00 - 09/10/2020 17:00:00","BZN|PL","Without Sequence","65.74","",""
"09/10/2020 17:00:00 - 09/10/2020 18:00:00","BZN|PL","Without Sequence","66.61","",""
"09/10/2020 18:00:00 - 09/10/2020 19:00:00","BZN|PL","Without Sequence","73.32","",""
"09/10/2020 19:00:00 - 09/10/2020 20:00:00","BZN|PL","Without Sequence","70.73","",""
"09/10/2020 20:00:00 - 09/10/2020 21:00:00","BZN|PL","Without Sequence","67.43","",""
"09/10/2020 21:00:00 - 09/10/2020 22:00:00","BZN|PL","Without Sequence","50.27","",""
"09/10/2020 22:00:00 - 09/10/2020 23:00:00","BZN|PL","Without Sequence","55.79","",""
"09/10/2020 23:00:00 - 10/10/2020 00:00:00","BZN|PL","Without Sequence","46.75","",""
"10/10/2020 00:00:00 - 10/10/2020 01:00:00","BZN|PL","Without Sequence","44.55","",""
"10/10/2020 01:00:00 - 10/10/2020 02:00:00","BZN|PL","Without Sequence","44.58","",""
"10/10/2020 02:00:00 - 10/10/2020 03:00:00","BZN|PL","Without Sequence","44.52","",""
"10/10/2020 03:00:00 - 10/10/2020 04:00:00","BZN|PL","Without Sequence","44.54","",""
"10/10/2020 04:00:00 - 10/10/2020 05:00:00","BZN|PL","Without Sequence","44.57","",""
"10/10/2020 05:00:00 - 10/10/2020 06:00:00","BZN|PL","Without Sequence","44.45","",""
"10/10/2020 06:00:00 - 10/10/2020 07:00:00","BZN|PL","Without Sequence","44.30","",""
"10/10/2020 07:00:00 - 10/10/2020 08:00:00","BZN|PL","Without Sequence","46.91","",""
"10/10/2020 08:00:00 - 10/10/2020 09:00:00","BZN|PL","Without Sequence","55.97","",""
